,tconst,averageRating,numVotes
50749,tt0074156,7.3,51837
163130,tt0271668,5.6,51827
5326,tt0018455,8.1,51776
1185192,tt7549996,6.8,51745
697196,tt1531663,6.4,51741
170484,tt0285333,7.6,51724
102210,tt0144528,4.4,51712
229144,tt0418455,7.7,51712
83633,tt0112883,6.7,51700
81595,tt0110366,6.3,51694
206798,tt0367652,4.7,51682
1255146,tt9263550,8.8,51672
499846,tt11045422,6.6,51643
73769,tt0100944,6.8,51635
611793,tt13365348,7.3,51628
81007,tt0109635,6.1,51484
76908,tt0104684,7.7,51458
587884,tt1286537,7.8,51451
71336,tt0098067,7.1,51447
94230,tt0127723,6.5,51436
80500,tt0109045,7.5,51388
414080,tt0880578,6.2,51383
4076,tt0015324,8.2,51383
79620,tt0107978,4.1,51372
767106,tt1791682,6.3,51370
575401,tt12590266,8.3,51370
126565,tt0191754,6.1,51346
402672,tt0844286,6.7,51333
87695,tt0117918,6.4,51301
29178,tt0049366,7.7,51286
1271159,tt9788618,7.2,51273
773739,tt1825157,6.5,51271
587709,tt1286039,7.6,51249
604400,tt1321509,5.7,51242
506570,tt11161474,7.0,51237
289,tt0000417,8.2,51231
246496,tt0460989,7.5,51196
1113388,tt6079516,6.8,51172
152270,tt0248126,7.4,51167
1128912,tt6333060,7.9,51131
517064,tt1135487,6.1,51109
387209,tt0800325,7.0,51061
758038,tt1748227,6.1,51056
1183064,tt7504726,6.7,51055
6279,tt0020530,7.7,51054
784841,tt1869716,6.8,51050
1214904,tt8239946,8.2,51032
83824,tt0113117,6.6,51026
82081,tt0110950,6.6,51009
151123,tt0245803,5.4,50991
65356,tt0091149,7.1,50971
1097034,tt5814534,6.8,50956
1080448,tt5541240,6.8,50951
89805,tt0120434,5.9,50923
480795,tt1068242,5.8,50896
761258,tt17594170,9.9,50884
119880,tt0179626,6.1,50883
417068,tt0891527,6.2,50880
21197,tt0039628,7.9,50860
1080053,tt5536736,6.9,50847
904723,tt2654580,7.9,50768
554973,tt1212436,5.3,50755
57973,tt0082517,6.8,50746
64414,tt0090056,6.4,50740
78869,tt0107050,7.0,50718
598344,tt1308729,5.7,50711
43583,tt0065938,7.6,50699
882479,tt2396589,7.4,50673
908032,tt2710394,7.4,50668
164245,tt0273923,6.2,50653
37023,tt0058329,7.1,50649
194606,tt0338094,5.1,50635
1246598,tt9059350,7.0,50634
86390,tt0116313,6.4,50632
180404,tt0305206,7.4,50584
1180516,tt7440726,7.6,50549
890606,tt2479478,4.8,50546
499625,tt11041332,7.9,50539
720671,tt1596346,7.0,50534
909049,tt2724064,3.3,50533
659718,tt1442464,7.6,50527
563691,tt1231580,4.5,50525
1094958,tt5783956,6.4,50524
603799,tt1320244,5.7,50520
1054968,tt5116302,7.9,50513
30967,tt0051459,7.9,50511
921740,tt2935476,7.1,50503
675929,tt1480055,8.9,50480
794552,tt1931435,5.6,50466
29054,tt0049223,7.5,50397
251971,tt0475944,5.1,50329
14841,tt0031971,7.8,50288
822028,tt2084342,9.6,50242
531924,tt11671006,5.8,50233
820518,tt2076822,5.7,50230
239671,tt0443632,6.1,50183
1224628,tt8482972,9.6,50159
467322,tt10431500,8.2,50140
231340,tt0423731,8.6,50132
204645,tt0363226,7.5,50113
1212416,tt8179402,6.8,50106
235545,tt0433386,5.0,50089
86369,tt0116287,6.2,50066
62455,tt0087781,7.4,50066
600286,tt1313104,8.4,50050
85438,tt0115157,7.9,50046
664829,tt14544192,8.6,50042
1132885,tt6402468,6.1,50039
1002916,tt4190530,7.2,49998
1031528,tt4687880,8.1,49969
427933,tt0935075,7.0,49968
516985,tt1135300,7.7,49964
1052304,tt5073642,6.2,49957
724779,tt1613750,7.2,49913
74479,tt0101765,7.7,49880
489130,tt1084950,6.7,49863
143074,tt0227984,6.3,49862
10253,tt0026138,7.8,49855
164977,tt0275277,7.8,49852
1176779,tt7347846,6.0,49830
1166370,tt7125860,7.1,49829
204249,tt0362269,7.1,49818
30393,tt0050783,8.1,49793
439235,tt0977855,6.8,49787
50064,tt0073341,7.8,49787
544204,tt1190536,7.4,49776
999643,tt4139124,6.2,49775
531792,tt1166827,8.1,49773
69335,tt0095776,6.6,49754
49404,tt0072562,8.0,49750
1234785,tt8760708,6.4,49729
67875,tt0094074,3.7,49693
453673,tt1017451,6.5,49675
676135,tt1480684,8.3,49674
426538,tt0929425,7.0,49641
739188,tt1666186,3.4,49622
246409,tt0460780,3.8,49619
210202,tt0375210,5.5,49614
540655,tt1182937,7.2,49607
604626,tt1321860,6.6,49604
921900,tt2937900,8.5,49601
980383,tt3808342,7.4,49583
59043,tt0083767,6.8,49561
19932,tt0038109,7.5,49541
1090535,tt5709230,8.4,49518
168447,tt0281686,6.9,49501
580625,tt1270761,5.5,49488
884043,tt2404461,7.7,49487
65404,tt0091209,7.2,49410
177890,tt0299930,2.6,49393
148709,tt0240515,4.6,49388
591632,tt1294688,6.5,49382
654736,tt1430626,6.7,49358
879747,tt2382396,6.8,49337
85066,tt0114681,6.8,49329
79365,tt0107659,6.2,49310
648605,tt1416801,7.0,49309
79332,tt0107616,7.3,49301
59828,tt0084707,7.5,49298
89461,tt0120032,6.3,49294
392506,tt0815244,6.2,49280
44791,tt0067328,8.0,49271
86360,tt0116277,5.9,49262
1063552,tt5249462,8.5,49247
65283,tt0091059,6.9,49246
756625,tt1741273,6.3,49226
993905,tt4048272,7.3,49202
1073331,tt5431890,7.3,49201
872836,tt2345737,6.4,49200
540107,tt1181791,6.4,49197
1250257,tt9139220,6.8,49185
108234,tt0155975,4.6,49115
70596,tt0097202,7.8,49100
245141,tt0457433,5.7,49054
551557,tt1205535,6.3,49030
555492,tt1213648,6.2,49023
100631,tt0141369,4.1,49017
909923,tt2737050,7.3,49010
92504,tt0124718,6.9,49008
489625,tt1086064,5.9,49007
536716,tt1175491,6.3,48998
728059,tt1626146,6.9,48995
205384,tt0364751,5.8,48978
63589,tt0089092,6.8,48970
560939,tt1225822,6.1,48913
259317,tt0493405,6.0,48885
929534,tt3060858,9.6,48857
68647,tt0094964,7.2,48853
77246,tt0105104,5.9,48829
47582,tt0070510,8.1,48820
174777,tt0293715,8.0,48812
221783,tt0400497,4.9,48768
1058677,tt5177088,6.1,48739
529979,tt11630828,9.8,48731
800795,tt1966604,7.5,48716
62789,tt0088172,7.0,48679
405361,tt0852863,8.1,48664
135152,tt0210070,6.8,48655
231926,tt0424993,5.5,48629
167775,tt0280486,5.6,48621
800908,tt1967545,6.9,48614
1260089,tt9412098,7.2,48599
110576,tt0160797,6.4,48598
162073,tt0269347,6.0,48586
483259,tt1073105,5.7,48579
42871,tt0065126,7.4,48574
1193830,tt7734218,6.2,48553
582907,tt1276419,7.5,48448
676113,tt1480656,5.1,48437
192364,tt0331811,7.1,48434
68900,tt0095253,6.6,48424
375076,tt0762073,7.1,48410
19048,tt0037008,7.9,48383
51387,tt0074896,8.1,48360
63893,tt0089457,6.9,48358
726517,tt1621045,6.5,48344
46516,tt0069281,8.0,48343
813890,tt2039338,5.2,48323
206698,tt0367479,6.2,48307
76579,tt0104291,6.3,48277
898171,tt2576852,8.0,48240
995947,tt4077554,9.3,48239
604401,tt1321510,7.3,48214
871234,tt2333804,6.0,48204
65419,tt0091225,4.7,48160
535410,tt1172994,6.3,48126
389178,tt0806203,6.0,48124
937034,tt3174376,6.2,48124
589367,tt1289403,7.3,48119
234252,tt0430308,5.4,48112
65412,tt0091217,7.4,48098
403988,tt0848557,5.5,48085
49297,tt0072443,8.0,48085
160841,tt0266465,6.0,48074
865815,tt2301449,9.8,48055
929535,tt3060860,9.6,48035
829980,tt2118624,6.5,48019
43169,tt0065462,6.0,48013
843346,tt2180339,5.4,47986
1143471,tt6611916,8.3,47956
26166,tt0045793,7.6,47950
1227087,tt8544498,6.7,47905
74598,tt0101917,4.7,47879
1094499,tt5775840,9.1,47878
78935,tt0107131,6.9,47846
85145,tt0114781,5.5,47839
202498,tt0358135,6.2,47810
778017,tt1837654,7.3,47808
1137632,tt6491178,6.9,47769
1036794,tt4769836,5.7,47759
1209014,tt8089592,7.7,47743
244632,tt0456144,8.0,47738
494408,tt10944760,6.6,47735
944445,tt3281796,8.1,47731
1039585,tt4832640,7.0,47712
644106,tt1407050,4.7,47710
1035995,tt4758646,6.0,47705
92220,tt0124198,6.3,47703
219705,tt0395843,6.9,47700
1252889,tt9203694,5.6,47694
1000913,tt4158096,6.3,47692
856175,tt2243537,5.0,47679
880180,tt2384811,8.4,47670
66602,tt0092610,6.5,47662
792745,tt1920849,5.3,47639
169454,tt0283509,7.9,47586
1272822,tt9844522,5.7,47565
557711,tt12187040,9.9,47559
236733,tt0436339,5.1,47550
164899,tt0275137,8.6,47521
7895,tt0022913,7.8,47520
625337,tt13640696,6.5,47518
89267,tt0119807,6.7,47495
228012,tt0416044,7.2,47478
82121,tt0110997,6.5,47471
1094226,tt5770786,8.0,47457
85429,tt0115147,8.3,47456
389947,tt0808510,5.0,47451
1167806,tt7153766,6.4,47442
668712,tt1462769,6.6,47428
556758,tt1216491,6.9,47414
73023,tt0100050,4.6,47396
749602,tt1710308,8.5,47390
145504,tt0233142,5.9,47387
71259,tt0097981,5.0,47372
176917,tt0297884,7.3,47370
508684,tt11198350,9.3,47367
40858,tt0062803,6.9,47366
1009322,tt4299972,8.6,47365
984109,tt3865236,7.9,47361
42334,tt0064505,7.2,47360
63046,tt0088484,8.6,47328
1104346,tt5932728,7.2,47314
192593,tt0332375,6.7,47281
60410,tt0085382,6.1,47268
865818,tt2301453,9.7,47262
222813,tt0402711,8.5,47244
251063,tt0473308,7.0,47236
774821,tt1827487,7.8,47227
246329,tt0460644,6.4,47225
609308,tt13315324,6.4,47221
1077732,tt5500218,5.7,47216
1090538,tt5709242,8.1,47215
895578,tt2542420,8.0,47173
1140519,tt6548228,7.5,47157
1037420,tt4781612,6.5,47139
916076,tt2837574,6.7,47120
1180163,tt7431594,1.9,47104
149511,tt0242527,6.2,47088
776874,tt1833673,5.4,47082
857745,tt2250192,7.5,47076
700847,tt1540011,5.0,47071
888408,tt2452042,7.0,47063
897502,tt2567712,7.3,47054
820303,tt2076220,7.0,47044
475812,tt10582302,7.3,47042
488463,tt10834220,7.7,47041
907472,tt2702724,5.4,47036
87138,tt0117247,6.5,47019
732818,tt1640459,6.1,47017
1251406,tt9166672,9.5,47011
1209180,tt8093700,6.7,47005
148684,tt0240468,6.2,47002
925541,tt2991224,8.1,46971
864274,tt2290780,8.0,46967
242378,tt0450405,5.8,46958
99807,tt0139699,6.5,46942
214910,tt0385726,7.2,46926
232234,tt0425637,7.3,46919
67210,tt0093300,3.0,46845
82545,tt0111512,7.5,46845
514771,tt11311302,7.3,46844
556014,tt1214962,6.1,46838
91969,tt0123865,6.9,46830
68257,tt0094525,8.6,46822
244442,tt0455857,5.1,46815
958879,tt3495026,6.9,46813
68646,tt0094963,6.3,46805
228591,tt0417217,6.2,46800
781000,tt1851398,9.6,46795
65300,tt0091080,6.0,46778
215747,tt0387575,4.9,46763
389875,tt0808399,6.2,46742
45937,tt0068611,7.4,46729
1175298,tt7315484,5.3,46715
417242,tt0892255,7.2,46713
1026490,tt4595186,6.4,46712
189392,tt0324133,6.7,46692
720670,tt1596345,7.0,46661
58865,tt0083564,6.6,46643
842955,tt2178470,7.2,46636
905908,tt2669336,6.5,46630
51035,tt0074483,6.7,46606
646046,tt14114802,7.1,46597
79614,tt0107969,6.2,46581
907233,tt2699110,7.9,46579
735251,tt1647668,7.0,46573
74695,tt0102034,4.2,46561
899449,tt2592910,9.1,46556
177971,tt0300140,7.8,46538
83494,tt0112715,5.3,46533
27736,tt0047673,7.5,46514
1002199,tt4176826,7.0,46489
46367,tt0069113,7.1,46462
245131,tt0457419,6.2,46454
140384,tt0220880,8.3,46443
540372,tt1182350,6.3,46404
1013969,tt4385888,7.3,46398
65886,tt0091777,5.3,46377
1016894,tt4435072,2.8,46370
1117923,tt6148156,8.2,46368
28034,tt0048028,7.8,46366
87565,tt0117765,4.5,46349
231876,tt0424880,7.2,46334
650397,tt14208870,7.7,46305
63316,tt0088794,7.1,46301
36352,tt0057565,8.4,46252
939008,tt3205376,6.9,46252
535408,tt1172991,6.7,46245
984915,tt3881784,6.9,46243
188700,tt0322589,5.3,46234
39945,tt0061735,7.8,46194
744652,tt1691917,5.7,46191
391799,tt0813547,7.5,46183
140184,tt0220506,3.9,46148
61270,tt0086383,6.6,46134
1220139,tt8368408,6.0,46134
76245,tt0103893,5.6,46132
238512,tt0440803,7.0,46129
147299,tt0237123,8.6,46117
1121529,tt6212478,7.0,46096
473323,tt1053810,6.2,46086
400573,tt0838232,5.6,46085
883540,tt2402101,6.2,46078
210916,tt0376968,7.9,46060
531336,tt11657662,7.2,46040
952676,tt3405236,6.6,46033
67713,tt0093886,6.6,46029
671859,tt1470023,5.6,46026
899362,tt2591814,7.4,46009
36891,tt0058182,7.5,45957
192475,tt0332047,6.2,45956
907877,tt2708480,7.9,45956
83103,tt0112230,6.7,45944
835809,tt2140203,8.1,45930
182414,tt0309377,6.4,45930
1082183,tt5571734,8.1,45922
207599,tt0369226,2.4,45920
529080,tt1160996,5.3,45903
166992,tt0279113,6.4,45899
480512,tt1067774,5.8,45896
411298,tt0871426,6.0,45888
868636,tt2318092,6.2,45887
88547,tt0118954,7.3,45877
148679,tt0240462,4.7,45866
1167049,tt7139936,6.5,45848
39661,tt0061395,7.7,45842
67622,tt0093777,6.7,45802
1163597,tt7060344,8.3,45798
883753,tt2403021,5.3,45784
921348,tt2930604,8.0,45783
216778,tt0389564,7.3,45782
721293,tt1598754,8.3,45779
768247,tt1798188,7.4,45728
726420,tt1620680,4.2,45727
878320,tt2375559,8.0,45726
1195495,tt7772588,8.0,45718
876844,tt2368619,6.3,45710
544532,tt11909878,6.0,45705
76659,tt0104389,6.7,45702
1072535,tt5397194,6.1,45698
642050,tt1402488,5.8,45689
1087556,tt5655178,8.8,45653
66522,tt0092513,6.9,45648
935363,tt3148266,7.7,45630
205284,tt0364385,6.7,45619
79737,tt0108122,7.7,45574
72258,tt0099141,6.0,45571
1181154,tt7456722,7.2,45569
916775,tt2850386,6.9,45553
64387,tt0090022,7.2,45521
732585,tt1639426,8.1,45516
778500,tt1839596,7.7,45497
181132,tt0306685,5.8,45491
737174,tt1656186,5.5,45487
924926,tt2980210,6.1,45461
1166112,tt7120662,8.5,45444
954120,tt3428912,8.5,45438
984231,tt3866826,9.4,45434
256645,tt0486583,5.6,45432
205720,tt0365485,6.7,45407
258047,tt0490086,6.1,45400
1094501,tt5775854,8.7,45391
57679,tt0082186,6.9,45390
650526,tt1421051,6.3,45370
70433,tt0097027,7.1,45327
221150,tt0398913,4.8,45313
173445,tt0290988,8.6,45311
187582,tt0319969,8.4,45274
210993,tt0377107,6.7,45258
1019793,tt4481514,5.6,45240
73922,tt0101120,7.2,45222
522844,tt11466222,6.9,45221
508680,tt11198342,8.8,45206
258471,tt0491175,5.8,45197
1204876,tt7985576,7.6,45183
481628,tt10696896,6.6,45174
60725,tt0085750,3.7,45174
570598,tt1247640,6.5,45157
1195493,tt7772580,6.2,45123
918766,tt2891574,7.6,45081
240557,tt0446013,5.4,45078
76696,tt0104437,4.9,45061
786959,tt1881002,5.6,45047
560973,tt1225901,6.2,45041
81012,tt0109642,7.4,45030
457820,tt1024943,6.7,45020
1214749,tt8236336,7.2,45009
469101,tt1046163,5.8,44996
65386,tt0091187,6.8,44987
83272,tt0112453,7.1,44981
49178,tt0072308,7.0,44973
51317,tt0074811,7.6,44959
1127834,tt6317068,8.2,44954
1201019,tt7902072,7.2,44953
746510,tt1698641,6.2,44947
778251,tt1838544,5.9,44938
581850,tt1273678,5.4,44938
68091,tt0094336,7.6,44933
903163,tt2638144,5.7,44920
634026,tt13841850,6.1,44917
79245,tt0107507,7.3,44895
969990,tt3655448,8.3,44861
66355,tt0092324,8.6,44845
738673,tt1663676,7.5,44843
569275,tt1244754,7.2,44836
488479,tt1083456,6.1,44830
508679,tt11198340,8.4,44822
983834,tt3860916,6.3,44807
931688,tt3097204,6.4,44790
936501,tt3165612,6.5,44772
78054,tt0106080,7.0,44757
65963,tt0091867,7.2,44754
251144,tt0473444,7.0,44752
1148704,tt6738136,6.4,44677
166654,tt0278435,5.7,44654
813426,tt2034031,6.4,44649
1254784,tt9253866,9.3,44648
1089627,tt5691670,6.5,44603
1232873,tt8712204,3.4,44596
77200,tt0105046,7.5,44584
1255945,tt9288046,7.1,44576
44582,tt0067093,8.0,44574
160123,tt0264796,7.5,44557
380981,tt0780622,5.4,44525
561113,tt1226271,7.5,44506
388997,tt0805669,6.7,44499
920559,tt2918436,5.2,44493
250643,tt0472198,6.7,44471
230665,tt0421729,4.8,44442
76128,tt0103759,7.0,44428
48130,tt0071129,7.9,44418
697292,tt1531901,6.5,44404
99168,tt0138510,6.2,44370
1251408,tt9166678,9.4,44348
156522,tt0257756,6.3,44348
78242,tt0106307,7.2,44302
579506,tt12680684,7.3,44301
88287,tt0118661,3.8,44292
412489,tt0875034,5.8,44289
990432,tt3986820,6.5,44285
244278,tt0455499,5.0,44239
87417,tt0117589,8.0,44239
48572,tt0071615,7.8,44234
111852,tt0163507,8.5,44224
75991,tt0103584,8.5,44223
984240,tt3866862,9.1,44206
1055081,tt5117670,6.6,44204
754314,tt1730768,7.0,44203
1087125,tt5649108,6.6,44196
1106125,tt5962210,6.6,44141
659090,tt1441109,7.0,44141
114531,tt0168366,7.5,44133
73377,tt0100477,6.8,44129
1022165,tt4520364,5.8,44114
1078431,tt5511582,7.6,44107
68270,tt0094540,7.0,44097
418400,tt0896798,6.1,44091
71074,tt0097770,6.4,44090
590232,tt1291580,7.0,44056
237320,tt0437745,7.7,44054
1190827,tt7671598,7.6,44036
45711,tt0068361,7.8,44020
38806,tt0060390,7.2,43998
741281,tt1674784,5.3,43982
229935,tt0420293,6.8,43965
244514,tt0455960,5.6,43954
868491,tt2317337,7.8,43950
891709,tt2493486,6.1,43942
974745,tt3721936,7.0,43940
131658,tt0202470,6.3,43925
95827,tt0131369,6.1,43912
1221896,tt8415836,7.0,43897
70818,tt0097474,4.9,43894
77948,tt0105958,8.1,43878
445736,tt10023374,9.9,43876
125960,tt0190641,6.2,43859
1060751,tt5208252,6.6,43855
1105543,tt5952634,7.9,43833
657533,tt1437358,7.2,43799
79833,tt0108238,5.8,43791
117527,tt0175058,7.3,43787
508683,tt11198348,9.2,43786
86973,tt0117038,5.7,43781
951440,tt3387542,4.8,43772
753522,tt1727770,6.0,43756
1210134,tt8115900,6.8,43752
59678,tt0084522,6.2,43729
208891,tt0372237,5.9,43726
67604,tt0093756,4.9,43717
84749,tt0114287,6.9,43717
709596,tt1562871,4.7,43710
240004,tt0444682,5.6,43704
483421,tt10733228,5.9,43686
175852,tt0295721,5.8,43644
890161,tt2473682,5.0,43632
227106,tt0413895,6.3,43604
855122,tt2235759,8.2,43595
406823,tt0857191,7.6,43582
763406,tt1772250,7.3,43576
561903,tt1227926,8.4,43575
752937,tt1725047,3.1,43565
952471,tt3401882,5.6,43560
1051506,tt5058700,8.6,43559
994796,tt4061080,7.7,43546
47758,tt0070707,7.1,43504
1081599,tt5563334,6.7,43500
498844,tt11024272,5.8,43499
1225646,tt8508734,6.5,43499
177415,tt0298845,7.7,43492
48216,tt0071222,7.1,43490
505821,tt1114677,4.6,43484
751071,tt1716777,7.0,43484
84491,tt0113972,6.3,43479
750247,tt1714203,3.8,43456
478565,tt10640346,7.5,43443
64417,tt0090060,6.3,43429
219761,tt0395972,7.3,43423
62300,tt0087597,6.7,43419
235486,tt0433309,6.9,43378
465374,tt10393870,6.0,43377
73201,tt0100258,6.8,43364
375727,tt0763831,5.8,43354
148033,tt0238936,7.5,43349
468563,tt10451914,5.4,43340
894643,tt2528814,4.6,43334
247080,tt0462335,5.5,43328
1260547,tt9426210,7.5,43320
627863,tt1369706,5.5,43318
83990,tt0113326,6.7,43306
219378,tt0395251,6.3,43306
243981,tt0454824,6.5,43296
56363,tt0080661,7.1,43291
845673,tt2189221,6.9,43273
1150321,tt6772802,6.7,43269
185976,tt0316732,4.5,43264
210244,tt0375355,6.0,43244
855112,tt2235695,6.0,43236
231849,tt0424823,5.3,43226
459355,tt10280296,8.4,43215
913888,tt2800240,7.0,43208
937576,tt3181822,4.7,43188
717304,tt1584016,7.1,43178
810687,tt2017020,5.3,43160
73313,tt0100404,6.9,43158
77552,tt0105477,4.3,43151
784125,tt1866249,7.2,43139
747761,tt1703925,7.8,43130
388584,tt0804555,5.4,43118
766349,tt1787988,7.2,43110
1000982,tt4159076,7.5,43104
1247614,tt9077530,7.4,43091
669555,tt1464580,6.4,43090
698857,tt1535438,6.3,43077
563930,tt1232207,7.4,43073
96762,tt0133385,5.9,43051
234017,tt0429591,5.4,43041
1156638,tt6905686,7.1,43036
70233,tt0096787,6.7,43032
721309,tt1598828,5.3,43029
178462,tt0301199,7.3,43013
69258,tt0095675,7.5,42998
478956,tt1064932,7.1,42987
712188,tt1571249,6.8,42981
587745,tt1286126,7.3,42976
696353,tt1529572,6.9,42955
450669,tt10121392,4.5,42946
654728,tt1430612,5.6,42945
36014,tt0057193,7.5,42942
1099974,tt5862312,6.2,42939
772855,tt1821681,7.3,42921
177083,tt0298228,7.5,42920
76299,tt0103956,5.1,42914
930506,tt3077214,6.9,42898
1042447,tt4884540,1.7,42891
921978,tt2938956,5.2,42870
139811,tt0219854,6.1,42853
900719,tt2610768,3.1,42849
456880,tt10233448,8.8,42838
389849,tt0808357,7.5,42826
414340,tt0881891,4.8,42817
